smiles_1,smiles_2,id_1,id_2,transformation,context
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol243,mol175,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1nc(C)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol248,mol175,[*:1]Oc1nc(C)ccc1[*:2]>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1nc(C)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol248,mol175,[*:1]c1ccc([*:2])c(OC)n1>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cc1Cl,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol253,mol175,[*:1]c1ccc(S([*:2])(=O)=O)c(Cl)c1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1c(F)cccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol271,mol175,[*:1]Oc1c([*:2])cccc1F>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccncc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol287,mol175,[*:1]Oc1ccncc1[*:2]>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CC(C)(C#N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol294,mol175,[*:1]c1ccc(C([*:2])(C)C#N)nc1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CC(C)(C#N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol294,mol175,[*:1]c1ccc([C@@]([*:2])(C)C#N)nc1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CC(C)(C#N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol294,mol175,[*:1]c1ccc([C@]([*:2])(C)C#N)nc1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol301,mol175,[*:1]Oc1ccc([*:2])cn1>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1cnccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol326,mol175,[*:1]Oc1cnccc1[*:2]>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CC(C)(N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol415,mol175,[*:1]c1ccc(C([*:2])(C)N)nc1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CC(C)(N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol415,mol175,[*:1]c1ccc([C@@]([*:2])(C)N)nc1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CC(C)(N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol415,mol175,[*:1]c1ccc([C@]([*:2])(C)N)nc1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
Cc1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(O)n1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol426,mol175,[*:1]c1ccc([*:2])c(O)n1>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cc1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol478,mol175,[*:1]c1ccc(S([*:2])(=O)=O)cc1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(F)c1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol525,mol175,[*:1]c1ccc(S([*:2])(=O)=O)cc1F>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1cc(F)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol573,mol175,[*:1]Oc1cc(F)ccc1[*:2]>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(Cl)c1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol579,mol175,[*:1]c1ccc(S([*:2])(=O)=O)cc1Cl>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1cc(C(=O)O)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol604,mol175,[*:1]Oc1cc(C(=O)O)ccc1[*:2]>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(OC)c1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol621,mol175,[*:1]Oc1ccc([*:2])c(OC)c1>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(OC)c1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol621,mol175,[*:1]Oc1cc(OC)ccc1[*:2]>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CN(O)C(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol623,mol175,[*:1]c1ccc(C(=O)N([*:2])O)nc1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1cccc(F)c1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol726,mol175,[*:1]Oc1cccc(F)c1[*:2]>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(F)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol750,mol175,[*:1]Oc1ccc(F)cc1[*:2]>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CNS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cc1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol786,mol175,[*:1]NS(=O)(=O)c1ccc([*:2])cc1>>[*:2]c1cnc(C([*:1])(C)C)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)nc1,CC(C)(C)c1ncc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol818,mol175,[*:1]c1ccc(S([*:2])(=O)=O)cn1>>[*:1]c1cnc(C([*:2])(C)C)nc1,[*:2]C.[*:1]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1nc(C)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol243,mol248,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:1]Oc1nc(C)ccc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1nc(C)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol243,mol248,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:1]c1ccc([*:2])c(OC)n1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cc1Cl,mol243,mol253,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc(S([*:1])(=O)=O)c(Cl)c1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1c(F)cccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol271,mol243,[*:1]Oc1c([*:2])cccc1F>>[*:1]Oc1ccc(C#N)cc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1ccncc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol243,mol287,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:1]Oc1ccncc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C#N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol243,mol294,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc(C([*:1])(C)C#N)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C#N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol243,mol294,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc([C@@]([*:1])(C)C#N)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(C#N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol243,mol294,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc([C@]([*:1])(C)C#N)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol301,mol243,[*:1]Oc1ccc([*:2])cn1>>[*:1]Oc1ccc(C#N)cc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1cnccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol243,mol326,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:1]Oc1cnccc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol243,mol415,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc(C([*:1])(C)N)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol243,mol415,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc([C@@]([*:1])(C)N)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CC(C)(N)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol243,mol415,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc([C@]([*:1])(C)N)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,Cc1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(O)n1,mol243,mol426,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:1]c1ccc([*:2])c(O)n1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cc1,mol243,mol478,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc(S([*:1])(=O)=O)cc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(F)c1,mol243,mol525,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc(S([*:1])(=O)=O)cc1F,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1cc(F)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol573,mol243,[*:1]Oc1cc(F)ccc1[*:2]>>[*:1]Oc1ccc(C#N)cc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(Cl)c1,mol243,mol579,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc(S([*:1])(=O)=O)cc1Cl,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1cc(C(=O)O)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol604,mol243,[*:1]Oc1cc(C(=O)O)ccc1[*:2]>>[*:1]Oc1ccc(C#N)cc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(OC)c1,COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol621,mol243,[*:1]Oc1ccc([*:2])c(OC)c1>>[*:1]Oc1ccc(C#N)cc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)c(OC)c1,COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol621,mol243,[*:1]Oc1cc(OC)ccc1[*:2]>>[*:1]Oc1ccc(C#N)cc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CN(O)C(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cn1,mol243,mol623,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc(C(=O)N([*:1])O)nc1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1cccc(F)c1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol243,mol726,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:1]Oc1cccc(F)c1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1ccc(F)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol243,mol750,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:1]Oc1ccc(F)cc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
CNS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cc1,COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol786,mol243,[*:1]NS(=O)(=O)c1ccc([*:2])cc1>>[*:1]Oc1ccc(C#N)cc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccc(C#N)cc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)nc1,mol243,mol818,[*:1]Oc1ccc(C#N)cc1[*:2]>>[*:2]c1ccc(S([*:1])(=O)=O)cn1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1nc(C)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,CS(=O)(=O)c1ccc(NCC#Cc2cc3c(NC4CCS(=O)(=O)CC4)cccc3n2CC(F)(F)F)cc1Cl,mol248,mol253,[*:1]Oc1nc(C)ccc1[*:2]>>[*:2]c1ccc(S([*:1])(=O)=O)c(Cl)c1,[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1c(F)cccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1nc(C)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol271,mol248,[*:1]Oc1c([*:2])cccc1F>>[*:1]Oc1nc(C)ccc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
COc1ccncc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,COc1nc(C)ccc1NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F,mol287,mol248,[*:1]Oc1ccncc1[*:2]>>[*:1]Oc1nc(C)ccc1[*:2],[*:1]C.[*:2]NCC#Cc1cc2c(NC3CCS(=O)(=O)CC3)cccc2n1CC(F)(F)F
